model,dataset,n_genes,K_celltypes,top_celltype,top_count,max_prop,entropy_concentration,binom_pvalue,top_category,tautological_pool,fdr_qvalue,significant_fdr05,underpowered_n_lt6
PMC11550951_cuproptosis_lncRNA_PRAD,PRAD_GSE172301,3,9,Fibroblasts,2,0.667,0.71,0.03429355281207132,Stromal_Vascular,False,0.09875015279305707,False,True
PMC11557307,Glioma_GSE131928,3,8,AC-like Malignant,1,0.333,0.472,0.330078125,Malignant,False,0.3568743734831698,False,True
PMC11564170_cuproptosis_AML,AML_GSE116256,8,13,EryPro,2,0.25,0.392,0.12147950107667946,Immune_Hematopoietic,False,0.20318892739611266,False,False
PMC11577587_glutamine_HCC,GSE151530,4,6,Malignant cells,4,1.0,1.0,0.0007716049382716048,Malignant,False,0.008273358215336446,True,True
PMC11586327,BLCA_GSE130001,6,4,Endothelial,2,0.333,0.041,0.466064453125,Stromal_Vascular,False,0.4727946257333032,False,False
PMC11606104,UCEC_GSE139555,6,6,Fibroblasts,6,1.0,1.0,2.1433470507544573e-05,Stromal_Vascular,False,0.0005588907074354939,True,False
PMC11625674,BLCA_GSE130001,6,4,Fibroblasts,4,0.667,0.374,0.03759765625,Stromal_Vascular,False,0.10257224666262137,False,False
PMC11634757_lactylation_STAD,GSE167297,3,9,Endothelial,2,0.667,0.71,0.03429355281207132,Stromal_Vascular,False,0.09875015279305707,False,True
PMC11656000_pyroptosis_CRC,GSE81861,25,7,Fibroblast,6,0.24,0.027,0.1362910787869845,Stromal_Vascular,False,0.21002397204351175,False,False
PMC11657287,CESC_GSE168652,4,7,Mono/Macro,2,0.5,0.466,0.10037484381507707,Immune_Hematopoietic,False,0.18929752424185675,False,True
PMC11666862,OS_GSE162454,5,8,Fibroblasts,3,0.6,0.543,0.01605224609375,Stromal_Vascular,False,0.0679588170259812,False,True
PMC11700244,GSE151530,4,6,Malignant cells,2,0.5,0.42,0.13194444444444442,Malignant,False,0.20829431960049932,False,True
PMC11717914,UCEC_GSE139555,5,6,Fibroblasts,3,0.6,0.624,0.035493827160493825,Stromal_Vascular,False,0.09875015279305707,False,True
PMC11751285,GSE151530,4,6,Malignant cells,4,1.0,1.0,0.0007716049382716048,Malignant,False,0.008273358215336446,True,True
PMC11760997_senescence_STAD,GSE167297,4,9,Fibroblasts,3,0.75,0.744,0.005029721079103795,Stromal_Vascular,False,0.029444825483920134,True,True
PMC11781745,GSE81861,7,7,Epithelial,3,0.429,0.242,0.06522913800493721,Epithelial_mixed,False,0.14901941284054762,False,False
PMC11807950,Glioma_GSE131928,9,8,NPC-like Malignant,4,0.444,0.388,0.018260240554809567,Malignant,False,0.07290823760673042,False,False
PMC11813837,Glioma_GSE131928,7,8,MES-like Malignant,3,0.429,0.386,0.0463099479675293,Malignant,False,0.11618835159710476,False,False
PMC11855622_mitophagyE3_BRCA,GSE176078,4,9,Cancer Epithelial,2,0.5,0.527,0.06355738454503886,Malignant,False,0.14639036932095015,False,True
PMC11864952,GSE151530,5,6,Malignant cells,2,0.4,0.256,0.1962448559670782,Malignant,False,0.2703176692487695,False,True
PMC11866598_telomere_HCC,GSE151530,18,6,Malignant cells,10,0.556,0.434,0.00019592441074945896,Malignant,False,0.003440922463787373,True,False
PMC11868076,NSCLC_GSE131907,8,3,CD8T,7,0.875,0.657,0.002591068434689833,Immune_Hematopoietic,False,0.019160269214416922,True,False
PMC11880812,GSE176078,10,9,Cancer Epithelial,4,0.4,0.331,0.01842165434191409,Malignant,False,0.07290823760673042,False,False
PMC11914417_disulfidptosis_CRC,GSE81861,8,7,Epithelial,4,0.5,0.377,0.018018488409226964,Epithelial_mixed,False,0.07290823760673042,False,False
PMC11920466_COAD,GSE81861,10,7,Fibroblast,4,0.4,0.244,0.042683644116373556,Stromal_Vascular,False,0.1107726490825688,False,False
PMC11926318,CESC_GSE168652,3,7,Mono/Macro,2,0.667,0.673,0.05539358600583091,Immune_Hematopoietic,False,0.13303929630460243,False,True
PMC11979277,PAAD_GSE154778,8,6,Malignant,3,0.375,0.299,0.13484689357567448,Malignant,False,0.21002397204351175,False,False
PMC11999454,NSCLC_GSE131907,6,3,B,3,0.5,0.079,0.31961591220850477,Immune_Hematopoietic,False,0.3528110881408553,False,False
PMC12047218,OS_GSE162454,4,8,Malignant,2,0.5,0.5,0.078857421875,Malignant,False,0.16057199671648553,False,True
PMC12047218_glycolysis_OS,OS_GSE162454,4,8,Malignant,2,0.5,0.5,0.078857421875,Malignant,False,0.16057199671648553,False,True
PMC12055729_lactylation_UCEC,UCEC_GSE139555,1,6,Fibroblasts,1,1.0,1.0,0.16666666666666666,Stromal_Vascular,False,0.24017094017094015,False,True
PMC12078231_ubiquitination_ALL,ALL_GSE132509,9,7,Malignant,4,0.444,0.455,0.028809494031103593,Malignant,False,0.09524079791458952,False,False
PMC12082951,GSE81861,1,7,Fibroblast,1,1.0,1.0,0.14285714285714285,Stromal_Vascular,False,0.21816770186335402,False,True
PMC12084325_disulfidptosis_lncRNA_AML,AML_GSE116256,3,13,Malignant,1,0.333,0.572,0.21347291761492948,Malignant,False,0.2844570852675528,False,True
PMC12109955,NSCLC_GSE131907,5,3,B,3,0.6,0.135,0.20987654320987653,Immune_Hematopoietic,False,0.2821785102486857,False,True
PMC12179157_PANoptosis_SKCM,SKCM_GSE120575,9,10,Tprolif,3,0.333,0.339,0.052972138,Immune_Hematopoietic,False,0.12832043774137933,False,False
PMC12210501,NSCLC_GSE131907,4,3,CD8T,2,0.5,0.369,0.40740740740740744,Immune_Hematopoietic,False,0.42400548696845,False,True
PMC12210501_ferroptosis_LUAD,NSCLC_GSE131907,4,3,CD8T,2,0.5,0.369,0.40740740740740744,Immune_Hematopoietic,False,0.42400548696845,False,True
PMC12215040,Glioma_GSE131928,4,8,MES-like Malignant,2,0.5,0.5,0.078857421875,Malignant,False,0.16057199671648553,False,True
PMC12218319,GSE81861,59,7,Epithelial,22,0.373,0.158,1.0358262431814931e-05,Epithelial_mixed,False,0.00036383396791749944,True,False
PMC12219082_necroptosis_SKCM,SKCM_GSE120575,8,10,NK,4,0.5,0.473,0.005024350000000003,Immune_Hematopoietic,False,0.029444825483920134,True,False
